1633856400000,55564.18000000,55591.20000000,54822.47000000,55077.89000000,3480.12739000,1633858199999,192053834.09946900,90817,1676.23035000,92520373.97939410,0
1633858200000,55077.90000000,55115.00000000,54790.25000000,54972.30000000,1648.08890000,1633859999999,90517967.95734370,49327,793.13502000,43562784.17523120,0
1633860000000,54972.30000000,55162.00000000,54680.00000000,55116.55000000,1655.40010000,1633861799999,91039824.30101060,43842,757.33561000,41661324.76624930,0
1633861800000,55116.56000000,55124.97000000,54917.42000000,55007.59000000,1351.70200000,1633863599999,74382287.14825610,36693,672.47718000,37004941.22749660,0
1633863600000,55007.58000000,55042.55000000,54800.12000000,55015.67000000,1493.05364000,1633865399999,81992747.71896110,38134,685.49569000,37644830.29823260,0
1633865400000,55015.67000000,55306.81000000,55013.74000000,55144.99000000,1522.33920000,1633867199999,83957231.77826040,40088,767.91374000,42349520.75571950,0
1633867200000,55145.00000000,55190.11000000,54722.16000000,54807.64000000,1559.26637000,1633868999999,85737787.22538380,47642,737.86308000,40569156.30586810,0
1633869000000,54807.63000000,55037.90000000,54768.68000000,54941.73000000,1321.22624000,1633870799999,72558686.00258890,42529,656.05311000,36028849.63570230,0
1633870800000,54941.73000000,55320.40000000,54638.00000000,55180.22000000,2053.21042000,1633872599999,112920255.42697740,52699,1016.26729000,55899308.13244950,0
1633872600000,55180.21000000,55268.66000000,55070.56000000,55228.59000000,1312.84682000,1633874399999,72458760.00220330,39041,632.19691000,34892434.99319950,0
1633874400000,55228.59000000,55461.48000000,55159.69000000,55255.77000000,1495.96861000,1633876199999,82731947.67946640,46837,699.75752000,38701592.86016610,0
1633876200000,55255.77000000,55302.76000000,55111.01000000,55122.13000000,1290.04219000,1633877999999,71211286.17831240,40816,612.69303000,33821415.71066710,0
1633878000000,55121.86000000,55218.39000000,54980.01000000,55176.56000000,1593.58544000,1633879799999,87821073.87506420,44010,799.29591000,44048300.77512600,0
1633879800000,55176.55000000,55551.38000000,55138.67000000,55373.01000000,1999.84885000,1633881599999,110687376.14717050,46322,979.97740000,54237733.23464860,0
1633881600000,55370.28000000,55446.66000000,55158.39000000,55201.50000000,1559.45900000,1633883399999,86238292.81292760,41792,739.06528000,40871775.91763530,0
1633883400000,55201.49000000,55482.90000000,55171.12000000,55471.07000000,1343.20925000,1633885199999,74335128.64396440,42031,706.61485000,39105492.29328960,0
1633885200000,55471.07000000,55485.00000000,55013.17000000,55111.15000000,1829.98224000,1633886999999,100949905.12639320,59113,894.95203000,49366915.71060520,0
1633887000000,55111.15000000,55346.95000000,55000.00000000,55339.28000000,1622.29797000,1633888799999,89591733.89836880,47556,820.43403000,45310390.59271880,0
1633888800000,55339.28000000,55393.56000000,55012.00000000,55171.18000000,1457.82072000,1633890599999,80470118.15728450,40156,733.45280000,40486559.47204510,0
1633890600000,55173.97000000,55347.58000000,55137.87000000,55312.65000000,1168.53974000,1633892399999,64555328.96422480,32805,561.53592000,31021616.40897450,0
1633892400000,55312.65000000,55425.55000000,55213.28000000,55388.05000000,1287.99676000,1633894199999,71230031.25733170,34534,668.27195000,36958107.21319720,0
1633894200000,55388.05000000,55523.36000000,55337.46000000,55450.25000000,1529.11653000,1633895999999,84755822.80512320,37372,775.98153000,43011801.46157750,0
1633896000000,55450.25000000,56561.31000000,55402.75000000,56263.13000000,4712.41598800,1633897799999,263756371.68771854,154523,2400.52917800,134402132.84757862,0
1633897800000,56263.12000000,56391.28000000,55209.94000000,55429.80000000,3564.96366000,1633899599999,198253204.96791790,94738,1703.72824000,94719307.79320950,0
1633899600000,55429.80000000,55442.88000000,54400.00000000,54729.00000000,4411.31174000,1633901399999,241723648.13511160,116847,2335.20081000,127914707.40942660,0
1633901400000,54721.88000000,54987.53000000,54715.59000000,54801.07000000,1582.10537000,1633903199999,86831177.10506840,46817,832.60772000,45699080.05069500,0
1633903200000,54801.07000000,54875.51000000,54600.00000000,54761.99000000,1748.77145000,1633904999999,95743276.72444540,40596,808.63698000,44272159.50965160,0
1633905000000,54761.99000000,54973.74000000,54566.02000000,54913.45000000,1835.50068000,1633906799999,100529208.03352760,39753,925.71058000,50704317.23620850,0
1633906800000,54913.45000000,54945.24000000,54787.42000000,54821.64000000,1360.75542000,1633908599999,74637309.97588120,31701,658.09921000,36097226.34240700,0
1633908600000,54821.64000000,54821.64000000,54333.85000000,54659.00000000,2027.20102000,1633910399999,110722812.45212920,45370,985.50975000,53829768.46981720,0
1633910400000,54659.01000000,54919.51000000,54415.06000000,54716.01000000,2052.01226000,1633912199999,112169673.73243400,57304,1054.39275000,57640580.17830840,0
1633912200000,54716.01000000,55180.00000000,54695.37000000,55159.93000000,1838.60483000,1633913999999,101003411.85075140,49524,909.61798000,49969435.43057280,0
1633914000000,55159.93000000,55637.67000000,55066.69000000,55513.32000000,2176.93971000,1633915799999,120521194.84549480,51067,1125.50944000,62304657.18467760,0
1633915800000,55513.32000000,55546.29000000,55313.91000000,55334.02000000,1530.55543000,1633917599999,84883297.82121760,39681,755.10726000,41877799.06517780,0
1633917600000,55334.01000000,55465.09000000,55278.00000000,55372.44000000,764.86411000,1633919399999,42364273.14747450,23197,353.09125000,19557602.13311350,0
1633919400000,55372.43000000,55800.00000000,55361.21000000,55799.99000000,800.57133000,1633921199999,44486317.00182090,19284,395.64391000,21993456.28707450,0
