1631898000000 47619.15000000 47672.41000000 47503.04000000 47513.16000000 315.24972000 1631899799999 14999722.92259190 12789 138.53314000 6592130.12138450 0
1631899800000 47513.17000000 47574.43000000 47213.00000000 47247.38000000 545.58152000 1631901599999 25843042.88333680 16955 234.94901000 11130113.58022630 0
1631901600000 47247.39000000 47333.05000000 46750.47000000 46932.10000000 2210.94670000 1631903399999 103888696.31407570 48980 1035.41527000 48644583.05613930 0
1631903400000 46932.10000000 47207.24000000 46880.22000000 47195.51000000 875.06638000 1631905199999 41155965.21915960 21943 438.68420000 20629929.28368870 0
1631905200000 47195.50000000 47300.85000000 47073.26000000 47281.46000000 500.03422000 1631906999999 23589858.82336210 16661 246.65175000 11635641.09050090 0
1631907000000 47281.45000000 47543.00000000 47225.13000000 47501.68000000 608.48725000 1631908799999 28820313.18707820 16673 281.52450000 13335150.76545200 0
1631908800000 47501.68000000 47578.94000000 47146.05000000 47171.91000000 722.13593000 1631910599999 34205254.41226380 18079 264.43158000 12526306.12714180 0
1631910600000 47171.91000000 47258.01000000 46966.00000000 46970.96000000 479.03069000 1631912399999 22570513.48378080 15865 221.91561000 10456098.39446750 0
1631912400000 46970.96000000 47113.43000000 46699.56000000 47052.72000000 1250.11510000 1631914199999 58667189.37280480 30556 641.58236000 30114898.93758520 0
1631914200000 47052.72000000 47285.13000000 47052.71000000 47269.29000000 756.97776000 1631915999999 35694028.89677820 17959 464.92159000 21920984.96601620 0
1631916000000 47269.28000000 47440.01000000 47252.89000000 47299.94000000 992.25131000 1631917799999 46979075.75251500 21358 398.02567000 18842074.85456790 0
1631917800000 47299.94000000 47330.00000000 46913.51000000 46968.29000000 679.34073000 1631919599999 31996914.44406820 18471 352.09249000 16579785.54619970 0
1631919600000 46968.29000000 47270.00000000 46889.05000000 47078.40000000 527.63210000 1631921399999 24840205.75352710 17197 246.33923000 11601305.07715010 0
1631921400000 47078.40000000 47312.24000000 47077.36000000 47299.98000000 376.39552000 1631923199999 17773187.40138680 12700 188.26531000 8890453.88092680 0
1631923200000 47299.98000000 47368.03000000 47135.50000000 47191.59000000 514.52526000 1631924999999 24320175.04420800 18236 237.89798000 11246816.38292710 0
1631925000000 47191.59000000 47382.23000000 47035.56000000 47382.22000000 567.57047000 1631926799999 26766562.31972520 17785 290.90612000 13721913.14135850 0
1631926800000 47382.23000000 47609.19000000 47329.41000000 47505.50000000 835.96261000 1631928599999 39695163.19923680 18946 457.16545000 21709608.31715770 0
1631928600000 47505.49000000 47688.00000000 47469.98000000 47597.33000000 568.41354000 1631930399999 27052473.67237430 14376 253.17095000 12050303.33690860 0
1631930400000 47597.34000000 47689.89000000 47529.69000000 47599.00000000 481.02699000 1631932199999 22898744.09934040 14726 223.67742000 10647786.05096300 0
1631932200000 47598.99000000 47671.32000000 47591.04000000 47651.48000000 377.93349000 1631933999999 18003431.42847640 12332 177.26957000 8444687.56387540 0
1631934000000 47651.47000000 47945.00000000 47651.47000000 47823.89000000 825.02338000 1631935799999 39419249.47806820 24482 461.94191000 22070538.19607440 0
1631935800000 47823.90000000 47987.49000000 47772.01000000 47924.57000000 393.79213000 1631937599999 18856545.89282390 16118 205.13866000 9823692.06539110 0
